cet_timestamp,Day-ahead Price [EUR/MWh],Solar  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],Actual Total Load [MW] - BZN|DE-LU,WeekDays
2020-11-23 00:00:00,33.08,0.0,5944.0,15354.75,44697.5,0
2020-11-23 01:00:00,32.73,0.0,6127.0,15883.25,43272.0,0
2020-11-23 02:00:00,32.68,0.0,6132.5,16509.75,42972.25,0
2020-11-23 03:00:00,31.57,0.0,6198.25,16735.75,43700.25,0
2020-11-23 04:00:00,33.02,0.0,6166.75,16718.5,45310.25,0
2020-11-23 05:00:00,32.69,0.0,6197.25,16409.75,49436.5,0
2020-11-23 06:00:00,45.99,0.0,6192.5,16546.25,58759.75,0
2020-11-23 07:00:00,55.19,39.75,6142.0,16688.25,65664.25,0
2020-11-23 08:00:00,55.09,1056.75,5937.75,16051.25,69303.5,0
2020-11-23 09:00:00,40.07,3674.0,5977.25,14019.5,69891.25,0
2020-11-23 10:00:00,45.92,7221.5,5350.5,12388.25,69487.75,0
2020-11-23 11:00:00,41.07,9474.5,4829.75,12046.25,70785.25,0
2020-11-23 12:00:00,45.31,9505.75,4616.75,11959.0,70620.25,0
2020-11-23 13:00:00,45.15,7731.25,4521.5,11662.5,69877.0,0
2020-11-23 14:00:00,49.58,4816.0,5211.5,10241.75,68437.0,0
2020-11-23 15:00:00,49.7,1621.75,5926.75,8646.5,67450.5,0
2020-11-23 16:00:00,51.26,74.75,6150.25,9077.25,66896.75,0
2020-11-23 17:00:00,58.26,0.0,6230.75,10701.0,69191.25,0
2020-11-23 18:00:00,60.49,0.0,6242.25,12323.5,68749.0,0
2020-11-23 19:00:00,55.0,0.0,6055.0,13275.5,67754.25,0
2020-11-23 20:00:00,47.57,0.0,5517.75,13827.0,64565.5,0
2020-11-23 21:00:00,38.1,0.0,4997.25,13926.5,60995.25,0
2020-11-23 22:00:00,35.5,0.0,4673.75,12929.0,58406.0,0
2020-11-23 23:00:00,31.99,0.0,4179.75,12697.25,53742.75,0
2020-11-24 00:00:00,32.55,0.0,3888.25,12955.25,50708.75,1
2020-11-24 01:00:00,33.55,0.0,3368.5,13433.5,48838.25,1
2020-11-24 02:00:00,33.89,0.0,3984.0,14135.0,48447.75,1
2020-11-24 03:00:00,32.62,0.0,4517.25,14778.25,49704.75,1
2020-11-24 04:00:00,32.94,0.0,4529.75,14694.5,50987.5,1
2020-11-24 05:00:00,34.53,0.0,4514.25,14733.5,53946.25,1
2020-11-24 06:00:00,37.8,0.0,4634.75,15238.5,61970.0,1
2020-11-24 07:00:00,47.77,37.5,5659.25,14621.0,68283.5,1
2020-11-24 08:00:00,52.25,874.75,5765.75,13820.5,70014.0,1
2020-11-24 09:00:00,45.24,2807.0,5758.75,12200.0,70865.5,1
2020-11-24 10:00:00,44.67,5213.75,5939.25,10501.0,71454.0,1
2020-11-24 11:00:00,44.54,6953.5,5945.0,9621.75,72056.0,1
2020-11-24 12:00:00,41.53,7611.25,5876.25,8642.5,71830.25,1
2020-11-24 13:00:00,41.48,6901.5,5672.25,7615.0,70862.25,1
2020-11-24 14:00:00,45.0,4496.5,5601.75,7143.5,69371.0,1
2020-11-24 15:00:00,46.98,1605.5,5752.5,7327.0,68920.5,1
2020-11-24 16:00:00,48.87,97.75,5815.75,8046.75,69228.5,1
2020-11-24 17:00:00,55.92,0.0,5756.5,8914.0,71298.0,1
2020-11-24 18:00:00,53.2,0.0,5650.25,9455.75,70725.75,1
2020-11-24 19:00:00,48.21,0.0,5742.5,9592.0,68702.5,1
2020-11-24 20:00:00,44.08,0.0,5790.75,9519.75,65744.0,1
2020-11-24 21:00:00,39.13,0.0,5669.5,9331.0,61922.0,1
2020-11-24 22:00:00,36.83,0.0,5539.75,9280.25,59056.75,1
2020-11-24 23:00:00,35.07,0.0,5603.0,9219.0,55222.5,1
2020-11-25 00:00:00,35.44,0.0,5625.75,9587.75,52111.5,2
2020-11-25 01:00:00,34.76,0.0,5366.25,9591.25,50358.25,2
2020-11-25 02:00:00,33.28,0.0,5321.25,9674.5,49508.75,2
2020-11-25 03:00:00,33.26,0.0,5320.0,9449.75,50328.25,2
2020-11-25 04:00:00,34.12,0.0,4985.5,9238.25,51282.5,2
2020-11-25 05:00:00,35.47,0.0,4841.25,9044.0,54390.0,2
2020-11-25 06:00:00,42.99,0.0,4732.25,9532.25,62256.75,2
2020-11-25 07:00:00,53.05,35.75,3666.5,9618.0,68923.25,2
2020-11-25 08:00:00,53.5,891.25,3423.0,9474.5,71331.25,2
2020-11-25 09:00:00,53.03,3304.5,2855.5,8448.0,71931.75,2
2020-11-25 10:00:00,51.34,6227.25,2416.25,7210.25,71648.75,2
2020-11-25 11:00:00,50.99,8252.25,2152.0,5803.75,72235.0,2
2020-11-25 12:00:00,50.2,8828.25,2139.75,4896.25,71968.5,2
2020-11-25 13:00:00,50.48,7548.0,1983.0,4543.0,70896.25,2
2020-11-25 14:00:00,52.01,4670.25,2144.0,4438.75,69945.5,2
2020-11-25 15:00:00,52.91,1444.0,2265.75,5525.0,69282.75,2
2020-11-25 16:00:00,54.57,45.5,2615.0,7810.25,70031.75,2
2020-11-25 17:00:00,61.54,0.0,2876.0,9983.25,72833.25,2
2020-11-25 18:00:00,59.02,0.0,3434.25,11197.0,72401.25,2
2020-11-25 19:00:00,56.3,0.0,3319.0,11412.25,70536.0,2
2020-11-25 20:00:00,51.28,0.0,2979.25,11070.0,65766.5,2
2020-11-25 21:00:00,45.33,0.0,2804.25,10693.75,62359.75,2
2020-11-25 22:00:00,42.93,0.0,2938.0,10030.0,59140.75,2
2020-11-25 23:00:00,37.12,0.0,3110.75,9673.5,55467.5,2
2020-11-26 00:00:00,37.39,0.0,3044.0,9364.75,52601.5,3
2020-11-26 01:00:00,37.25,0.0,3060.5,9209.0,50701.75,3
2020-11-26 02:00:00,36.68,0.0,3111.5,9381.75,49858.5,3
2020-11-26 03:00:00,36.51,0.0,2788.25,9514.75,50072.5,3
2020-11-26 04:00:00,36.67,0.0,2336.25,9363.5,51414.25,3
2020-11-26 05:00:00,37.93,0.0,2516.25,9285.0,54735.25,3
2020-11-26 06:00:00,45.84,0.0,2501.5,9185.0,62493.5,3
2020-11-26 07:00:00,59.93,33.0,2166.5,8905.25,67887.75,3
2020-11-26 08:00:00,65.69,612.0,2188.5,8150.5,70253.0,3
2020-11-26 09:00:00,64.26,2192.25,1953.25,6949.25,70781.5,3
2020-11-26 10:00:00,58.51,3923.25,1669.0,5993.25,71271.0,3
2020-11-26 11:00:00,59.11,5010.5,1546.0,5424.0,71646.5,3
2020-11-26 12:00:00,55.79,5132.25,1494.25,5200.0,71904.75,3
2020-11-26 13:00:00,57.0,4452.5,1496.0,4719.75,71033.5,3
2020-11-26 14:00:00,61.68,2885.0,1369.5,4373.75,69748.75,3
2020-11-26 15:00:00,67.54,918.25,1288.75,3682.5,68591.0,3
2020-11-26 16:00:00,72.66,39.25,1249.5,3379.25,68699.25,3
2020-11-26 17:00:00,110.13,0.0,1170.5,3130.75,70560.0,3
2020-11-26 18:00:00,79.81,0.0,1019.5,2921.25,69568.5,3
2020-11-26 19:00:00,69.99,0.0,870.75,2637.0,67976.0,3
2020-11-26 20:00:00,59.64,0.0,756.5,2291.5,64245.0,3
2020-11-26 21:00:00,52.23,0.0,663.5,2174.75,61321.25,3
2020-11-26 22:00:00,49.73,0.0,606.25,2016.75,58350.25,3
2020-11-26 23:00:00,45.17,0.0,569.5,1797.5,54553.25,3
2020-11-27 00:00:00,45.97,0.0,549.75,1594.5,51398.5,4
2020-11-27 01:00:00,44.78,0.0,499.25,1362.25,49179.0,4
2020-11-27 02:00:00,42.75,0.0,396.25,1150.75,48301.0,4
2020-11-27 03:00:00,40.37,0.0,302.75,1060.25,48628.75,4
2020-11-27 04:00:00,41.47,0.0,259.0,853.5,50024.25,4
2020-11-27 05:00:00,45.45,0.0,223.5,705.0,53475.0,4
2020-11-27 06:00:00,53.56,0.0,160.5,657.25,61215.75,4
2020-11-27 07:00:00,76.73,23.25,127.75,606.5,66677.75,4
2020-11-27 08:00:00,91.54,644.25,103.0,679.75,68826.25,4
2020-11-27 09:00:00,80.34,2606.25,45.25,760.25,69273.75,4
2020-11-27 10:00:00,77.91,4768.75,74.0,814.5,70215.25,4
2020-11-27 11:00:00,74.87,6463.0,80.25,765.25,70710.0,4
2020-11-27 12:00:00,70.48,7376.0,186.5,757.0,70132.0,4
2020-11-27 13:00:00,67.01,6759.75,295.0,845.25,68564.0,4
2020-11-27 14:00:00,68.34,4365.75,387.25,899.25,67104.5,4
2020-11-27 15:00:00,78.69,1426.25,612.5,1056.0,66168.75,4
2020-11-27 16:00:00,84.04,52.75,1110.25,1615.25,67294.25,4
2020-11-27 17:00:00,106.35,0.0,1432.75,2314.0,69201.75,4
2020-11-27 18:00:00,79.66,0.0,1694.25,2983.5,68140.25,4
2020-11-27 19:00:00,73.01,0.0,1780.75,3384.0,66905.5,4
2020-11-27 20:00:00,59.02,0.0,2095.0,3442.75,62580.0,4
2020-11-27 21:00:00,52.91,0.0,2259.75,3524.25,59030.5,4
2020-11-27 22:00:00,51.74,0.0,2197.5,3620.25,56254.75,4
2020-11-27 23:00:00,46.46,0.0,2281.0,3494.5,52817.25,4
2020-11-28 00:00:00,48.93,0.0,2318.0,3332.5,49984.0,5
2020-11-28 01:00:00,45.91,0.0,1984.5,3258.5,47612.25,5
2020-11-28 02:00:00,45.01,0.0,1758.25,3186.25,46368.75,5
2020-11-28 03:00:00,42.0,0.0,1782.5,3107.5,46211.5,5
2020-11-28 04:00:00,41.12,0.0,1680.5,3182.75,46281.75,5
2020-11-28 05:00:00,42.48,0.0,1631.5,3343.5,46720.5,5
2020-11-28 06:00:00,41.97,0.0,1530.25,3231.0,48112.25,5
2020-11-28 07:00:00,45.04,21.0,1640.75,3517.25,51119.0,5
2020-11-28 08:00:00,45.69,465.75,2004.5,3830.5,54362.5,5
2020-11-28 09:00:00,49.26,2140.5,2518.0,3925.5,57397.25,5
2020-11-28 10:00:00,50.34,4021.5,2622.75,4045.75,58766.5,5
2020-11-28 11:00:00,49.01,5364.5,2617.5,3896.5,59773.0,5
2020-11-28 12:00:00,49.08,5812.75,2576.0,3980.5,59576.0,5
2020-11-28 13:00:00,48.34,4937.75,2237.75,4082.25,58082.0,5
2020-11-28 14:00:00,47.86,3003.5,1750.75,4262.0,56764.5,5
2020-11-28 15:00:00,47.86,985.0,1636.5,5095.0,56753.5,5
2020-11-28 16:00:00,50.23,43.5,2188.25,5699.75,59218.0,5
2020-11-28 17:00:00,54.17,0.0,2671.5,6674.5,62005.5,5
2020-11-28 18:00:00,56.14,0.0,3057.25,7827.75,62172.75,5
2020-11-28 19:00:00,53.83,0.0,3057.5,8037.5,59972.5,5
2020-11-28 20:00:00,47.66,0.0,2876.5,7861.25,55830.5,5
2020-11-28 21:00:00,41.99,0.0,2954.5,7529.25,53428.0,5
2020-11-28 22:00:00,41.62,0.0,3125.75,6744.5,52641.0,5
2020-11-28 23:00:00,39.65,0.0,2824.5,6170.0,49574.0,5
2020-11-29 00:00:00,38.9,0.0,2409.75,5577.25,46606.25,6
2020-11-29 01:00:00,37.6,0.0,2162.5,5258.0,44550.5,6
2020-11-29 02:00:00,37.03,0.0,1804.75,4992.5,43190.25,6
2020-11-29 03:00:00,35.97,0.0,1641.5,4745.0,42563.5,6
2020-11-29 04:00:00,36.0,0.0,1477.0,4690.25,42563.75,6
2020-11-29 05:00:00,38.04,0.0,1394.5,4709.0,42671.5,6
2020-11-29 06:00:00,38.37,0.0,1384.5,4734.25,42696.25,6
2020-11-29 07:00:00,40.6,16.25,1646.25,4811.25,44627.5,6
2020-11-29 08:00:00,43.01,717.0,1621.5,5016.0,47557.75,6
2020-11-29 09:00:00,45.23,3297.0,1326.0,4758.5,51170.75,6
2020-11-29 10:00:00,45.12,6299.25,1177.75,3822.5,53699.75,6
2020-11-29 11:00:00,46.31,8439.0,839.0,3136.0,56037.25,6
2020-11-29 12:00:00,46.27,8846.5,783.25,2704.0,56259.5,6
2020-11-29 13:00:00,44.71,7583.0,671.25,2293.0,54500.5,6
2020-11-29 14:00:00,43.77,4904.25,465.25,2035.75,52887.75,6
2020-11-29 15:00:00,44.96,1671.25,256.25,2007.0,52968.0,6
2020-11-29 16:00:00,49.1,66.0,119.5,2248.0,55202.0,6
2020-11-29 17:00:00,55.16,0.0,79.5,2596.5,59025.75,6
2020-11-29 18:00:00,58.26,0.0,125.5,2494.75,58995.0,6
2020-11-29 19:00:00,58.97,0.0,168.5,2410.0,57574.0,6
2020-11-29 20:00:00,55.98,0.0,193.25,2298.0,55210.5,6
2020-11-29 21:00:00,52.26,0.0,225.25,2152.5,53399.75,6
2020-11-29 22:00:00,49.91,0.0,347.5,2032.75,53169.0,6
2020-11-29 23:00:00,45.17,0.0,444.5,1825.0,50637.5,6
2020-11-30 00:00:00,46.6,0.0,539.5,1733.0,48449.75,0
2020-11-30 01:00:00,43.04,0.0,780.5,1593.75,46973.75,0
2020-11-30 02:00:00,42.07,0.0,1041.75,1632.0,46438.5,0
2020-11-30 03:00:00,38.82,0.0,1512.0,1646.25,46823.75,0
2020-11-30 04:00:00,39.09,0.0,1959.75,1752.0,48432.75,0
2020-11-30 05:00:00,43.21,0.0,2367.0,2037.75,52806.0,0
2020-11-30 06:00:00,57.25,0.0,2612.75,2405.25,61153.25,0
2020-11-30 07:00:00,70.42,12.5,3152.25,2823.0,66844.75,0
2020-11-30 08:00:00,77.18,926.5,3657.75,3373.75,68913.5,0
2020-11-30 09:00:00,67.07,4018.5,4463.25,3860.0,69117.75,0
2020-11-30 10:00:00,62.0,7326.0,5045.75,4445.25,70348.75,0
2020-11-30 11:00:00,58.66,9540.0,5413.0,5349.75,71157.25,0
2020-11-30 12:00:00,56.01,9972.25,5686.0,6252.75,71561.75,0
2020-11-30 13:00:00,55.06,8548.25,5691.5,6887.0,71417.25,0
2020-11-30 14:00:00,55.06,5376.0,5592.0,7606.25,70291.25,0
2020-11-30 15:00:00,55.14,1787.5,6027.25,8781.75,69758.25,0
2020-11-30 16:00:00,55.61,90.25,5867.0,10949.75,70228.75,0
2020-11-30 17:00:00,62.62,0.0,6010.0,13432.25,72482.25,0
2020-11-30 18:00:00,61.17,0.0,5289.0,15458.25,71818.0,0
2020-11-30 19:00:00,52.72,0.0,4802.25,17007.25,70170.0,0
2020-11-30 20:00:00,42.85,0.0,3850.25,18244.25,66687.5,0
2020-11-30 21:00:00,40.1,0.0,3439.5,18287.0,62905.0,0
2020-11-30 22:00:00,38.61,0.0,3488.5,17036.5,60711.0,0
2020-11-30 23:00:00,32.92,0.0,3663.0,16270.5,56979.0,0
2020-12-01 00:00:00,32.04,0.0,3301.75,14691.25,54073.5,1
2020-12-01 01:00:00,33.95,0.0,2549.0,12881.5,51612.25,1
2020-12-01 02:00:00,33.16,0.0,2957.0,11526.25,50164.0,1
2020-12-01 03:00:00,34.08,0.0,3210.75,10229.25,50520.0,1
2020-12-01 04:00:00,35.34,0.0,3960.25,8596.0,52027.0,1
2020-12-01 05:00:00,38.43,0.0,4443.25,7430.0,55028.5,1
2020-12-01 06:00:00,43.97,0.0,4790.5,6389.0,62651.25,1
2020-12-01 07:00:00,54.91,18.75,4605.25,5315.0,68395.5,1
2020-12-01 08:00:00,57.64,188.5,4749.25,4503.75,70685.25,1
2020-12-01 09:00:00,61.28,690.75,4882.5,3640.5,71595.5,1
2020-12-01 10:00:00,64.21,1335.25,4153.75,2965.75,72244.25,1
2020-12-01 11:00:00,63.75,1785.0,3431.25,2577.25,72611.5,1
2020-12-01 12:00:00,60.96,2014.0,2706.5,2678.0,72467.5,1
2020-12-01 13:00:00,63.07,1718.75,2220.25,2893.75,71564.0,1
2020-12-01 14:00:00,61.47,979.0,2118.75,2372.0,70458.75,1
2020-12-01 15:00:00,60.88,291.75,2089.0,2376.0,69818.0,1
2020-12-01 16:00:00,62.06,7.5,1922.5,2932.0,70575.5,1
2020-12-01 17:00:00,77.98,0.0,1855.75,2836.0,71828.75,1
2020-12-01 18:00:00,75.25,0.0,1580.0,2801.75,70872.5,1
2020-12-01 19:00:00,66.32,0.0,1527.0,2657.75,68821.75,1
2020-12-01 20:00:00,57.66,0.0,1484.0,2421.25,65308.5,1
2020-12-01 21:00:00,53.34,0.0,1422.0,2103.25,62056.5,1
2020-12-01 22:00:00,50.16,0.0,1347.75,1871.75,59165.0,1
2020-12-01 23:00:00,47.13,0.0,1261.0,1948.75,55460.25,1
2020-12-02 00:00:00,47.8,0.0,1066.75,1938.5,52543.75,2
2020-12-02 01:00:00,46.27,0.0,844.5,1868.0,50332.0,2
2020-12-02 02:00:00,44.71,0.0,936.75,1959.25,49466.0,2
2020-12-02 03:00:00,43.42,0.0,838.5,1918.75,50035.0,2
2020-12-02 04:00:00,44.56,0.0,771.5,1824.25,51220.25,2
2020-12-02 05:00:00,47.49,0.0,757.5,1779.25,54494.25,2
2020-12-02 06:00:00,58.58,0.0,694.75,1778.75,62126.25,2
2020-12-02 07:00:00,83.67,20.25,771.75,1835.0,67699.75,2
2020-12-02 08:00:00,105.46,484.75,843.5,1837.25,70138.0,2
2020-12-02 09:00:00,105.42,1584.5,884.25,1707.0,70788.5,2
2020-12-02 10:00:00,100.06,2866.0,840.25,1338.5,70837.0,2
2020-12-02 11:00:00,95.19,3891.0,692.5,1044.25,71452.5,2
2020-12-02 12:00:00,84.95,4059.5,586.25,937.25,71121.25,2
2020-12-02 13:00:00,82.9,3277.5,663.5,1015.5,71131.0,2
2020-12-02 14:00:00,90.0,1850.75,805.0,1189.75,70617.5,2
2020-12-02 15:00:00,88.09,461.25,1059.0,1699.25,70535.25,2
2020-12-02 16:00:00,105.4,10.5,1363.75,2578.0,71034.25,2
2020-12-02 17:00:00,110.56,0.0,1748.75,3396.0,71856.75,2
2020-12-02 18:00:00,99.03,0.0,2117.0,3836.25,70349.5,2
2020-12-02 19:00:00,77.79,0.0,2498.5,4352.0,68795.0,2
2020-12-02 20:00:00,64.0,0.0,2835.25,4895.5,65349.5,2
2020-12-02 21:00:00,55.55,0.0,3513.0,5200.0,62284.25,2
2020-12-02 22:00:00,51.39,0.0,4198.75,5574.0,59884.25,2
2020-12-02 23:00:00,43.45,0.0,4880.75,6101.5,56382.25,2
2020-12-03 00:00:00,41.85,0.0,5583.0,6558.0,53914.0,3
2020-12-03 01:00:00,41.21,0.0,5859.75,6800.75,51753.25,3
2020-12-03 02:00:00,39.09,0.0,5984.0,7034.25,50873.0,3
2020-12-03 03:00:00,38.25,0.0,5826.5,7699.0,50927.5,3
2020-12-03 04:00:00,39.12,0.0,5549.0,8202.0,52282.25,3
2020-12-03 05:00:00,42.63,0.0,5042.0,8721.5,55639.0,3
2020-12-03 06:00:00,53.42,0.0,4279.75,9210.0,62589.75,3
2020-12-03 07:00:00,60.04,20.25,3673.5,10185.25,68712.25,3
2020-12-03 08:00:00,62.57,195.75,3493.0,11200.5,71592.0,3
2020-12-03 09:00:00,66.01,698.0,4165.25,11515.0,72875.5,3
2020-12-03 10:00:00,62.25,1462.75,4381.5,11741.0,73670.0,3
2020-12-03 11:00:00,62.48,2240.0,5007.75,11992.25,74443.0,3
2020-12-03 12:00:00,61.69,2980.25,5281.5,12166.25,74638.5,3
2020-12-03 13:00:00,58.14,3140.5,4998.75,12394.25,73587.75,3
2020-12-03 14:00:00,55.73,2111.5,4416.75,13472.0,72554.0,3
2020-12-03 15:00:00,51.33,696.5,5389.25,15153.0,72239.25,3
2020-12-03 16:00:00,50.28,18.25,6192.0,17802.0,73519.25,3
2020-12-03 17:00:00,52.94,0.0,6383.5,20396.75,75282.75,3
2020-12-03 18:00:00,47.18,0.0,6470.75,22223.5,74609.25,3
2020-12-03 19:00:00,41.63,0.0,6277.25,23121.0,72778.0,3
2020-12-03 20:00:00,34.2,0.0,6053.75,23897.25,67876.0,3
2020-12-03 21:00:00,31.25,0.0,5934.75,24148.25,64211.25,3
2020-12-03 22:00:00,31.23,0.0,6009.0,23563.5,61863.5,3
2020-12-03 23:00:00,27.5,0.0,6053.25,23952.25,58298.0,3
2020-12-04 00:00:00,30.83,0.0,5705.0,24383.0,54761.5,4
2020-12-04 01:00:00,28.43,0.0,5545.75,25060.0,52539.0,4
2020-12-04 02:00:00,27.88,0.0,5623.75,25841.0,52236.0,4
2020-12-04 03:00:00,27.16,0.0,5430.75,26535.75,52731.0,4
2020-12-04 04:00:00,24.6,0.0,5451.75,26770.25,53978.75,4
2020-12-04 05:00:00,30.45,0.0,5382.75,26585.0,56447.0,4
2020-12-04 06:00:00,33.69,0.0,5340.25,26747.25,63516.0,4
2020-12-04 07:00:00,33.4,10.75,5434.75,25540.0,69703.5,4
2020-12-04 08:00:00,38.82,394.75,5459.0,24697.25,72435.75,4
2020-12-04 09:00:00,39.6,1709.5,5302.0,22771.0,73296.5,4
2020-12-04 10:00:00,37.39,2939.75,5300.25,20335.75,73341.0,4
2020-12-04 11:00:00,42.58,4033.75,6225.75,18262.25,72833.75,4
2020-12-04 12:00:00,40.72,4312.0,6617.25,16850.0,72026.75,4
2020-12-04 13:00:00,40.4,4173.75,6531.0,15230.5,70037.0,4
2020-12-04 14:00:00,44.99,2969.5,6494.5,14511.5,68588.5,4
2020-12-04 15:00:00,52.48,884.75,6466.0,14702.5,68455.5,4
2020-12-04 16:00:00,55.88,17.75,6202.0,15361.5,70145.25,4
2020-12-04 17:00:00,64.36,0.0,5879.0,14774.75,71991.25,4
2020-12-04 18:00:00,59.18,0.0,5717.25,13357.75,70941.5,4
2020-12-04 19:00:00,55.17,0.0,5013.75,12136.5,68121.75,4
2020-12-04 20:00:00,47.92,0.0,4376.5,10656.5,64202.0,4
2020-12-04 21:00:00,50.9,0.0,4086.75,9435.0,60482.75,4
2020-12-04 22:00:00,50.03,0.0,3532.25,8998.5,58148.0,4
2020-12-04 23:00:00,45.83,0.0,2525.0,8554.75,54631.25,4
2020-12-05 00:00:00,41.03,0.0,1551.5,8514.0,50530.5,5
2020-12-05 01:00:00,38.61,0.0,1220.0,8978.25,48446.75,5
2020-12-05 02:00:00,40.31,0.0,795.75,8864.75,47645.0,5
2020-12-05 03:00:00,38.31,0.0,841.0,8666.0,47003.75,5
2020-12-05 04:00:00,38.06,0.0,770.0,8777.0,46908.0,5
2020-12-05 05:00:00,38.6,0.0,808.0,8916.75,47273.25,5
2020-12-05 06:00:00,36.21,0.0,936.25,8674.5,48204.0,5
2020-12-05 07:00:00,38.78,9.5,1627.0,8964.25,51188.0,5
2020-12-05 08:00:00,35.82,558.25,2163.0,10391.5,54886.25,5
2020-12-05 09:00:00,49.11,2081.75,1943.5,10934.75,58599.5,5
2020-12-05 10:00:00,52.48,3945.75,1814.0,9828.25,59638.75,5
2020-12-05 11:00:00,54.53,5299.5,1827.0,8254.75,60721.0,5
2020-12-05 12:00:00,54.9,5242.75,1725.5,6440.75,60592.25,5
2020-12-05 13:00:00,53.9,3920.0,2351.25,5640.25,58751.0,5
2020-12-05 14:00:00,52.0,2296.25,3025.75,5632.5,57318.0,5
2020-12-05 15:00:00,54.0,704.25,3553.75,5748.75,57209.0,5
2020-12-05 16:00:00,55.2,21.25,4058.5,6265.75,59100.0,5
2020-12-05 17:00:00,58.0,0.0,3813.5,6943.25,61832.25,5
2020-12-05 18:00:00,55.51,0.0,4037.75,6803.0,61546.25,5
2020-12-05 19:00:00,55.8,0.0,4849.5,6523.0,59617.5,5
2020-12-05 20:00:00,52.01,0.0,4979.5,5717.75,56017.25,5
2020-12-05 21:00:00,42.15,0.0,4103.5,5588.5,53446.25,5
2020-12-05 22:00:00,41.5,0.0,2593.75,5541.25,51962.0,5
2020-12-05 23:00:00,36.62,0.0,1853.5,6121.5,49102.0,5
2020-12-06 00:00:00,41.06,0.0,1555.75,6593.0,46268.25,6
2020-12-06 01:00:00,38.74,0.0,1135.75,6472.0,44275.0,6
2020-12-06 02:00:00,36.94,0.0,715.75,6662.0,43073.0,6
2020-12-06 03:00:00,35.0,0.0,661.5,6855.75,42293.25,6
2020-12-06 04:00:00,34.28,0.0,673.0,7545.0,42279.75,6
2020-12-06 05:00:00,33.59,0.0,826.75,8218.75,42403.0,6
2020-12-06 06:00:00,34.37,0.0,1094.0,8458.25,42057.0,6
2020-12-06 07:00:00,37.84,8.75,1667.75,8600.75,44022.0,6
2020-12-06 08:00:00,37.99,309.25,2102.75,8844.25,47749.5,6
2020-12-06 09:00:00,45.11,1352.5,1826.75,8763.0,51119.0,6
2020-12-06 10:00:00,50.08,2675.0,1648.75,7992.5,53931.25,6
2020-12-06 11:00:00,54.62,3350.5,1507.75,6832.0,56874.0,6
2020-12-06 12:00:00,54.87,3668.0,1677.0,6207.0,56902.25,6
2020-12-06 13:00:00,49.15,2864.25,2171.0,6431.0,54205.75,6
2020-12-06 14:00:00,46.02,1442.5,2621.75,6546.5,53357.5,6
2020-12-06 15:00:00,47.3,309.75,3190.5,6759.0,53091.5,6
2020-12-06 16:00:00,50.54,3.5,4100.75,7332.75,55381.25,6
2020-12-06 17:00:00,54.93,0.0,4211.5,7900.25,58264.25,6
2020-12-06 18:00:00,54.22,0.0,3792.75,8065.0,58672.0,6
2020-12-06 19:00:00,43.7,0.0,3527.75,8422.5,56686.75,6
2020-12-06 20:00:00,38.76,0.0,2354.25,8661.75,54189.75,6
2020-12-06 21:00:00,36.59,0.0,1572.5,9065.75,52506.25,6
2020-12-06 22:00:00,36.51,0.0,1379.0,8954.0,52405.0,6
2020-12-06 23:00:00,33.73,0.0,1459.5,9303.0,49688.25,6
2020-12-07 00:00:00,36.17,0.0,1625.0,9230.0,47145.75,0
2020-12-07 01:00:00,32.3,0.0,1457.0,9761.75,45005.75,0
2020-12-07 02:00:00,30.3,0.0,1333.5,10868.0,44162.25,0
2020-12-07 03:00:00,29.45,0.0,1566.25,11388.0,44610.25,0
2020-12-07 04:00:00,29.44,0.0,1911.5,11856.5,46473.0,0
2020-12-07 05:00:00,35.64,0.0,2286.75,12744.25,50686.25,0
2020-12-07 06:00:00,46.49,0.0,2529.25,13961.0,59910.25,0
2020-12-07 07:00:00,58.0,10.0,2770.5,14484.75,67654.25,0
2020-12-07 08:00:00,58.23,337.5,2985.75,15296.0,70069.75,0
2020-12-07 09:00:00,40.69,1552.25,2923.5,15300.75,71077.5,0
2020-12-07 10:00:00,38.74,2971.75,3397.25,14709.25,72445.0,0
2020-12-07 11:00:00,36.76,3571.5,4785.5,14258.25,73537.25,0
2020-12-07 12:00:00,35.94,3627.75,5785.0,13886.25,73257.75,0
2020-12-07 13:00:00,39.56,2946.25,6137.75,13226.5,72518.75,0
2020-12-07 14:00:00,41.69,1829.5,5763.25,12450.75,71386.5,0
2020-12-07 15:00:00,55.68,594.5,5850.0,11647.0,70542.75,0
2020-12-07 16:00:00,59.96,20.0,6234.5,10587.5,71267.5,0
2020-12-07 17:00:00,62.17,0.0,5978.5,9822.5,72818.75,0
2020-12-07 18:00:00,61.92,0.0,6125.5,8952.0,72249.75,0
2020-12-07 19:00:00,59.38,0.0,6376.25,7467.5,70161.75,0
2020-12-07 20:00:00,52.8,0.0,6318.75,6270.0,65782.75,0
2020-12-07 21:00:00,46.41,0.0,6015.75,5575.5,62204.0,0
2020-12-07 22:00:00,44.34,0.0,5215.5,5058.0,59369.0,0
2020-12-07 23:00:00,41.5,0.0,4028.25,4978.5,54842.0,0
2020-12-08 00:00:00,41.12,0.0,2921.5,5134.5,51219.0,1
2020-12-08 01:00:00,39.44,0.0,2107.5,5049.25,49420.5,1
2020-12-08 02:00:00,39.84,0.0,1353.0,5155.25,48327.5,1
2020-12-08 03:00:00,37.15,0.0,1207.25,5213.0,49117.5,1
